road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
1,82.6,2018,06,12,11110,13600,0083,0000,910,23890000,08,82.6,22,210,02,04,11,2020,01,01,27360774.8
1,56.0,2016,05,26,11560,13200,1956,0000,690,3920000,08,56.0,14,150,02,07,02,2020,01,01,3683392.9
3,46.0,2016,05,9,11545,10100,0535,0093,510,3087000,02,46.0,33,430,02,07,05,2020,01,01,3233260.9
1,96.0,2018,10,26,11380,10200,0027,0004,101,5546000,08,96.0,15,210,02,07,01,2020,01,01,5520833.3
1,111.5,2019,08,31,11410,11700,0703,0015,002,2523000,08,111.5,14,150,03,07,08,2020,01,01,4053811.7
1,46.0,2019,01,28,11590,10900,0341,0184,220,3938000,08,46.0,15,150,03,04,08,2020,01,01,3371956.5
1,104.1,2016,03,10,11215,10300,0066,0047,002,5700000,08,104.1,14,140,02,07,02,2019,01,01,5641306.4
0,142.0,2020,12,10,11380,10400,0281,0171,000,874500,08,142.0,14,910,00,00,00,2020,01,01,4225352.1
2,859.0,2019,10,9,11740,10700,0248,0002,107,607000,02,859.0,44,510,02,07,06,2020,01,01,1280558.8
1,96.0,2020,11,9,11170,13200,0016,0002,519,6656000,08,96.0,13,310,03,07,08,2020,01,01,11979166.7
1,98.0,2018,10,24,11410,11100,0044,0224,000,3400000,08,98.0,14,150,03,02,02,2020,01,01,4081632.7
3,66.0,2020,01,17,11170,13100,0095,0017,517,12150000,08,66.0,22,210,02,07,04,2020,01,01,29390000.0
3,119.0,2020,12,17,11590,10500,0205,0006,209,7140000,08,119.0,14,240,02,04,04,2020,01,01,22689075.6
4,68.0,2019,05,24,11740,10800,0089,0004,108,9000000,08,68.0,15,230,02,07,02,2020,01,01,10096764.7
1,160.4,2016,06,24,11530,10700,0353,0046,704,1329000,09,160.4,33,910,02,02,08,2020,01,01,5499937.7
2,46.8,2016,06,8,11530,10700,0367,0008,703,2738000,08,46.8,14,150,02,04,07,2020,01,01,2457265.0
4,182.0,2018,12,10,11530,10800,0271,0017,800,2560000,01,182.0,13,130,03,04,01,2020,01,01,2472527.5
1,889.0,2018,02,12,11500,11300,0155,0002,113,165000,02,889.0,44,620,02,03,10,2020,01,01,224971.9
4,194.0,2016,12,8,11590,10600,0094,0005,214,5073000,01,194.0,14,310,02,07,01,2020,01,01,5979381.4
3,118.3,2018,05,4,11260,10300,0062,0001,012,3292000,08,118.3,14,320,02,02,05,2020,01,01,4038123.4
4,179.5,2019,09,17,11215,10500,0601,0010,002,6340000,08,179.5,14,240,02,02,01,2020,01,01,10502507.0
1,33.0,2016,03,3,11500,11000,0450,0041,110,441200,08,33.0,44,230,02,02,08,2020,01,01,1818181.8
3,409.0,2020,11,20,11380,11400,0187,0002,000,2366000,08,409.0,11,150,02,04,04,2020,01,01,5134474.3
2,72.0,2018,06,15,11500,10400,0099,0008,401,5288000,09,72.0,33,210,02,07,07,2020,01,01,8923750.0
3,138.0,2016,05,9,11545,10100,0614,0079,510,3087000,08,138.0,33,430,02,07,05,2020,01,01,3233260.9
4,129.0,2020,04,29,11230,10300,1149,0006,001,4558000,08,129.0,14,210,02,04,03,2020,01,01,13168604.7
0,45.0,2019,11,5,11440,11400,0005,0142,000,2016000,08,45.0,14,910,00,00,00,2020,01,01,10577777.8
0,625.0,2019,01,29,11650,10400,0430,0002,000,188000,02,625.0,44,510,03,07,12,2020,01,01,128000.0
4,49.0,2019,12,27,11500,10400,0089,0008,401,4805000,09,49.0,33,410,02,04,02,2020,01,01,10394693.9
3,130.0,2020,09,24,11350,10600,0132,0018,000,2279000,10,130.0,13,150,02,07,04,2020,01,01,4615384.6
3,66.1,2019,04,12,11140,13500,0052,0019,006,11580000,08,66.0,22,230,02,04,08,2020,01,01,18184568.8
1,38.0,2018,01,29,11440,10900,0024,0182,000,4140000,10,38.0,14,150,03,07,03,2020,01,01,3905000.0
0,50.9,2020,07,31,11140,14300,0062,0058,005,5088000,08,50.9,15,230,02,04,12,2020,01,01,9659921.4
4,547.0,2016,12,5,11500,10700,0385,0005,000,739700,05,547.0,43,730,02,04,01,2020,01,01,493601.5
1,186.0,2018,06,29,11380,10100,0322,0017,118,2689000,08,186.0,14,110,03,04,10,2020,01,01,3015161.3
4,325.9,2020,02,28,11680,10800,0249,0009,000,18620000,08,325.9,22,220,02,03,01,2020,01,01,113531758.2
0,142.0,2018,04,27,11380,10400,0281,0171,000,874500,08,142.0,14,910,00,00,00,2020,01,01,1478873.2
2,268.8,2019,03,11,11110,13500,0018,0011,910,34800000,08,268.8,22,210,02,02,07,2020,01,01,56050000.0
1,528.6,2019,11,12,11170,10100,0258,0008,501,6134000,08,528.6,14,230,02,01,08,2020,01,01,15620034.1
1,46.9,2018,06,18,11140,16500,1273,0000,014,8920000,08,46.9,22,240,02,04,05,2020,01,01,22814498.9
4,55.5,2019,08,1,11170,12800,0065,0498,000,12980000,08,55.5,14,210,02,07,03,2020,01,01,18178198.2
4,230.0,2016,10,18,11740,10600,0121,0000,106,262800,05,230.0,44,530,03,07,01,2020,01,01,593478.3
3,41.3,2020,01,2,11545,10300,0921,0006,600,4110000,08,41.3,14,230,02,04,04,2020,01,01,5641646.5
1,81.0,2019,05,30,11110,18400,0129,0048,905,2148000,08,81.0,13,110,04,07,08,2019,01,01,2738518.5
4,93.0,2018,01,31,11530,10700,0217,0003,704,4074000,02,93.0,33,140,02,07,03,2020,01,01,3642043.0
3,141.1,2016,05,31,11545,10300,0789,0019,590,2064000,08,141.1,16,150,03,08,00,2017,01,01,5669737.8
0,46.7,2018,02,13,11260,10200,0102,0130,010,4400000,08,46.7,16,160,02,04,08,2020,01,01,6423982.9
2,224.1,2016,03,11,11440,12300,0429,0010,000,5896000,08,224.1,14,330,02,04,07,2020,01,01,5800981.7
0,113.0,2018,10,30,11620,10100,0731,0014,525,8779000,01,113.0,16,240,02,04,01,2020,01,01,7778761.1
1,37.0,2020,09,7,11530,10900,0147,0007,109,660000,05,37.0,13,910,03,07,08,2020,01,01,675675.7
1,116.0,2019,01,3,11110,18300,0345,0018,906,2764000,08,116.0,13,110,03,03,09,2020,01,01,2586206.9
1,101.0,2016,06,17,11290,10100,0333,0002,901,1802000,08,101.0,11,150,03,05,10,2018,01,01,1336633.7
0,298.0,2016,01,19,11380,10300,0135,0002,104,2437000,05,290.0,13,130,03,07,08,2020,01,01,872483.2
1,60.0,2018,09,5,11500,10900,0168,0092,901,3448000,08,60.0,14,330,02,07,09,2020,01,01,5000000.0
1,51.1,2018,04,23,11230,10300,0989,0009,001,2435000,08,51.1,14,110,02,02,10,2019,01,01,4070450.1
2,60.1,2020,07,9,11140,12500,0053,0015,003,12100000,08,60.1,22,230,02,03,06,2020,01,01,39612645.6
2,197.0,2018,02,22,11140,15600,0197,0000,007,23300000,08,197.0,22,230,02,04,05,2020,01,01,31386852.8
3,34.0,2018,02,13,11170,13100,0557,0022,517,8029000,08,34.0,15,240,02,04,08,2020,01,01,5882352.9
1,120.0,2018,10,15,11590,10200,0283,0119,205,2681000,08,120.0,13,130,04,04,09,2020,01,01,3340000.0
2,35.1,2020,06,2,11560,11400,0032,0175,560,4610000,08,35.1,33,330,02,03,06,2020,01,01,6837606.8
0,53.0,2017,06,22,11290,10100,0044,0010,901,319000,05,53.0,11,730,03,07,12,2020,01,01,183018.9
1,229.6,2020,08,24,11500,10600,0743,0004,601,2520000,08,229.6,13,160,02,03,08,2020,01,01,3702090.6
2,231.6,2016,04,25,11680,10100,0835,0011,000,5491000,08,231.6,15,160,02,08,06,2020,01,01,7711571.7
2,39.3,2018,04,21,11560,11100,0195,0001,550,4495000,08,39.3,33,330,02,02,07,2020,01,01,10305343.5
1,409.0,2019,03,26,11380,10300,0021,0006,103,2214000,08,409.0,13,130,03,04,10,2020,01,01,3667481.7
0,201.0,2017,06,1,11740,10600,0115,0019,106,603400,01,201.0,44,510,02,05,12,2020,01,01,995024.9
2,38.0,2016,03,22,11170,13600,0038,0001,520,3102000,08,38.0,15,910,03,07,07,2020,01,01,3947368.4
4,247.0,2016,12,29,11530,10600,0100,0003,601,4120000,08,247.0,33,140,02,07,02,2020,01,01,5215141.7
1,46.0,2020,07,10,11350,10500,0109,0039,013,2618000,05,46.0,15,160,02,04,08,2020,01,01,2608695.7
3,145.8,2016,09,8,11140,11000,0047,0003,003,28300000,08,145.8,22,230,02,01,06,2020,01,01,43071947.9
1,294.0,2018,12,17,11110,10100,0052,0126,901,4096000,08,294.0,13,110,03,04,08,2020,01,01,4232653.1
0,77.0,2016,03,31,11410,12000,0218,0001,000,3342000,01,77.0,14,150,02,07,05,2020,01,01,1427142.9
0,46.6,2020,07,31,11140,14300,0062,0059,005,5088000,08,46.6,15,230,02,04,12,2020,01,01,9660085.8
0,86.0,2018,03,29,11410,11100,0270,0029,000,3025000,08,86.0,14,150,03,04,07,2020,01,01,3920000.0
2,251.0,2020,09,1,11290,13300,0506,0161,908,2877000,08,251.0,15,150,03,03,06,2020,01,01,3187251.0
2,95.9,2019,08,13,11140,10700,0093,0000,003,21480000,11,95.9,22,230,02,08,06,2020,01,01,44533576.6
0,56.0,2020,12,29,11380,10100,0007,0000,118,953700,01,56.0,14,910,00,00,00,2020,01,01,1785714.3
2,258.0,2019,12,2,11440,12200,0451,0011,000,5189000,01,258.0,14,150,02,04,07,2020,01,01,9982170.5
0,45.0,2020,10,9,11170,13600,0071,0017,520,2336000,08,45.0,16,910,00,00,00,2020,01,01,6222222.2
0,57.0,2018,07,4,11215,10700,0111,0226,000,1377000,08,57.0,16,910,00,00,00,2020,01,01,16596491.2
1,86.4,2016,07,27,11140,16200,0121,0069,012,3944000,08,86.4,14,110,02,01,10,2020,01,01,4166666.7
1,51.0,2016,04,8,11290,13900,0259,0007,914,2480000,08,51.0,14,150,02,02,09,2016,01,01,2929019.6
1,76.0,2020,03,20,11170,11300,0073,0008,506,4544000,08,76.0,15,150,02,04,10,2020,01,01,17256578.9
2,73.0,2016,04,25,11200,10200,0244,0084,000,3965000,08,213.0,15,330,02,04,06,2020,01,01,4410958.9
1,117.6,2016,10,17,11260,10600,0494,0096,019,2688000,08,117.6,14,130,02,04,09,2020,01,01,4166666.7
0,43.0,2018,03,20,11380,10600,0091,0094,000,927300,01,43.0,14,910,00,00,00,2020,01,01,1518604.7
4,126.0,2016,11,9,11560,13200,3665,0000,680,4781000,08,126.0,16,240,02,04,01,2020,01,01,7936507.9
1,67.0,2019,02,27,11170,13000,0096,0044,515,6864000,08,67.0,14,110,03,04,10,2020,01,01,7089552.2
1,88.0,2018,05,3,11620,10200,0251,0515,735,365600,05,88.0,14,720,03,05,10,2020,01,01,652272.7
1,436.0,2019,07,13,11530,10100,0280,0020,101,1214000,02,436.0,33,910,02,04,08,2020,01,01,1196995.4
1,37.7,2020,05,10,11110,17500,0178,0153,916,4098000,08,37.7,16,330,02,07,10,2020,01,01,9071618.0
1,122.0,2018,11,9,11590,10700,0708,0800,214,3588000,08,122.0,14,110,02,02,10,2020,01,01,5205000.0
1,74.0,2018,09,7,11650,10900,0001,1247,000,481600,01,74.0,44,510,02,05,08,2020,01,01,780000.0
3,320.0,2020,03,10,11530,10700,0139,0103,704,3906000,08,320.0,15,410,02,07,05,2020,01,01,6096062.5
1,145.0,2020,06,24,11290,10100,0008,0012,901,3930000,05,145.0,11,110,03,07,08,2020,01,01,3252620.7
1,90.0,2018,11,24,11440,11400,0002,0085,000,6260000,08,90.0,14,160,02,03,10,2020,01,01,5666666.7
2,49.6,2016,07,15,11170,12800,0063,0083,512,22100000,08,49.6,22,240,02,04,02,2020,01,01,14432056.5
2,50.0,2016,04,20,11530,10600,0046,0046,601,1306000,14,50.0,33,910,02,04,07,2020,01,01,1400000.0
2,79.0,2019,11,27,11530,10100,0396,0008,101,1402000,01,79.0,33,910,02,03,07,2020,01,01,1512531.6
0,400.0,2017,06,22,11290,10100,0044,0012,901,343300,05,400.0,11,730,03,07,12,2020,01,01,173750.0
0,308.0,2018,10,15,11740,10500,0025,0008,105,166900,05,308.0,44,720,02,07,12,2020,01,01,584415.6
3,60.5,2019,12,3,11170,10100,0358,0144,501,672600,05,60.5,13,160,03,04,04,2020,01,01,2115702.5
0,76.0,2016,01,29,11380,10200,0022,0019,101,2473000,05,76.0,15,130,03,08,08,2020,01,01,1210526.3
4,727.0,2019,10,22,11215,10300,0546,0010,003,7100000,11,727.0,16,890,02,04,02,2020,01,01,10432063.3
3,79.0,2016,03,31,11530,10700,0416,0302,704,3292000,08,79.0,15,320,02,07,04,2018,01,01,3260000.0
3,175.6,2016,10,7,11230,10400,0620,0105,002,8650000,08,175.6,22,210,02,07,05,2020,01,01,16300000.0
4,210.2,2020,02,25,11110,17700,0217,0000,908,19000000,08,210.2,22,210,02,04,02,2020,01,01,20974262.6
4,300.7,2016,04,9,11470,10200,0516,0002,602,6153000,08,300.7,15,240,02,04,03,2020,01,01,8230794.8
1,119.0,2020,10,29,11110,16400,0043,0002,911,6485000,08,119.0,22,320,02,03,08,2020,01,01,11974789.9
1,65.4,2018,08,20,11290,11400,0358,0000,904,3830000,08,65.4,15,110,02,02,08,2020,01,01,6761315.0
0,170.0,2018,03,12,11500,11000,0373,0039,110,274200,01,170.0,44,530,03,04,12,2020,01,01,882352.9
1,670.0,2018,03,13,11740,10900,0399,0049,109,6926000,08,670.0,14,230,02,01,08,2020,01,01,6167164.2
3,169.9,2018,04,11,11380,10500,0016,0058,107,3613000,08,169.9,14,310,02,07,05,2020,01,01,4120070.6
4,883.0,2019,07,29,11380,10600,0002,0052,108,7845000,08,883.0,22,220,02,07,02,2020,01,01,8720271.8
1,89.2,2016,11,21,11170,12800,0063,0381,512,22100000,08,89.2,22,240,02,04,02,2020,01,01,14573991.0
2,301.4,2018,04,4,11500,10200,0657,0001,203,5653000,08,301.4,22,230,02,01,07,2018,01,01,15763370.9
1,105.8,2020,06,29,11140,17100,0156,0080,015,4998000,08,105.8,16,110,02,02,10,2020,01,01,13005671.1
2,80.3,2018,09,20,11140,15200,0069,0002,007,20000000,08,80.3,22,210,02,04,06,2020,01,01,22665006.2
0,145.0,2019,10,16,11740,10700,0277,0015,107,704700,08,145.0,44,510,02,07,12,2020,01,01,2282758.6
1,164.6,2020,08,15,11380,11400,0211,0037,000,1865000,08,164.6,11,150,02,08,08,2020,01,01,4434993.9
3,544.4,2020,10,15,11110,16200,0067,0002,911,9980000,08,544.4,22,230,02,04,04,2020,01,01,30419085.2
4,215.9,2020,01,28,11410,11900,0278,0010,002,4878000,08,215.9,15,230,02,03,01,2020,01,01,9976841.1
1,50.0,2019,12,30,11290,13300,0897,0015,908,1450000,08,50.0,13,110,03,04,10,2020,01,01,1500000.0
1,196.0,2018,05,18,11500,11200,0218,0005,112,202700,01,196.0,44,510,02,04,08,2020,01,01,86734.7
1,34.9,2020,05,19,11545,10300,0995,0038,560,3355000,08,34.9,16,230,02,02,08,2020,01,01,6070200.6
4,79.0,2019,12,27,11500,10400,0089,0002,401,4805000,09,79.0,33,410,02,04,02,2020,01,01,10394557.0
3,169.1,2020,10,20,11740,10700,0511,0029,107,3496000,08,169.1,14,130,02,08,04,2020,01,01,3565168.5
2,682.0,2019,09,25,11500,10900,0052,0002,903,319300,28,682.0,44,530,02,04,06,2020,01,01,1119252.2
4,36.6,2018,03,7,11170,12800,0063,0357,512,25020000,08,36.6,22,210,02,03,03,2020,01,01,41530054.6
4,57.0,2019,01,23,11215,10500,0059,0003,002,9360000,08,57.0,16,210,02,07,03,2020,01,01,7798421.1
4,43.0,2016,11,7,11230,10500,0446,0078,000,3900000,10,43.0,14,140,02,04,02,2019,01,01,4435116.3
2,61.0,2020,10,20,11290,13800,0307,0003,913,2914000,08,61.0,14,150,02,02,07,2020,01,01,3995082.0
1,370.0,2016,11,29,11500,11000,0243,0058,110,335100,28,370.0,44,160,03,07,10,2020,01,01,294297.3
2,83.6,2019,01,8,11170,12500,0030,0003,511,12350000,08,83.6,14,330,02,02,07,2020,01,01,22607655.5
2,46.0,2019,08,12,11440,10200,0120,0031,000,8080000,08,46.0,14,240,02,04,06,2020,01,01,6956521.7
0,233.0,2017,11,10,11380,10400,0012,0534,105,1569000,08,233.0,44,110,05,04,08,2020,01,01,944206.0
1,46.0,2020,10,9,11530,10900,0190,0096,109,2013000,08,46.0,14,110,03,05,10,2020,01,01,3043478.3
1,602.0,2016,07,7,11740,10200,0413,0012,102,270000,02,412.0,44,510,02,07,08,2020,01,01,574750.8
0,456.0,2020,01,3,11200,10700,0128,1296,000,1782000,08,456.0,15,910,00,00,00,2020,01,01,4753399.1
1,69.0,2019,01,30,11110,18400,0211,0000,905,2636000,08,69.0,13,150,03,04,08,2020,01,01,2608695.7
4,523.6,2020,02,28,11680,10800,0249,0010,000,18620000,08,523.6,22,220,02,03,01,2020,01,01,70664629.5
2,64.0,2020,10,20,11290,13800,0307,0077,913,2914000,08,64.0,14,150,02,02,07,2020,01,01,3995000.0
1,827.7,2016,04,27,11545,10200,1007,0014,520,5250000,08,827.7,22,240,02,03,05,2019,01,01,6237646.5
1,169.0,2019,08,12,11530,10900,0014,0016,109,967700,05,169.0,14,720,03,04,08,2020,01,01,1775147.9
0,175.0,2017,07,28,11290,13800,0065,0062,913,2860000,01,175.0,14,130,02,04,08,2019,01,01,3371428.6
1,103.1,2020,04,8,11170,13000,0101,0033,515,10390000,08,103.1,11,150,03,07,09,2020,01,01,15019592.6
3,751.0,2020,02,28,11350,10500,0134,0001,015,558100,01,751.0,44,530,02,04,04,2020,01,01,1225033.3
1,876.0,2016,08,30,11110,18600,0179,0021,905,2182000,08,876.0,13,130,04,07,08,2020,01,01,1773573.1
1,483.0,2018,07,10,11500,11200,0416,0002,112,196000,02,483.0,44,510,02,07,08,2020,01,01,217391.3
2,86.4,2018,05,28,11170,12200,0007,0026,510,11100000,08,86.4,22,230,02,07,02,2020,01,01,21109953.7
4,202.0,2019,07,29,11380,10600,0002,0032,108,7896000,08,202.0,22,220,02,07,02,2020,01,01,8712871.3
3,734.8,2019,08,6,11710,10600,0171,0007,014,6238000,08,734.8,14,330,02,04,05,2019,01,01,11921339.1
0,48.0,2016,10,6,11320,10700,0047,0001,001,124000,05,48.0,43,720,03,07,12,2020,01,01,312500.0
0,95.0,2017,06,22,11290,10100,0044,0008,901,260200,05,95.0,11,730,03,04,12,2020,01,01,147368.4
1,46.0,2019,07,24,11590,10500,0256,0073,209,4210000,08,46.0,14,110,03,04,08,2020,01,01,8344130.4
4,929.0,2016,01,13,11380,10200,0001,0098,101,4761000,05,929.0,14,150,03,07,02,2019,01,01,2295005.4
1,67.0,2016,04,28,11290,13400,0913,0018,909,2960000,08,67.0,14,150,02,04,08,2020,01,01,3840298.5
1,179.4,2020,10,29,11680,10800,0074,0012,000,6500000,08,179.4,15,110,02,03,08,2020,01,01,16164994.4
4,374.0,2016,06,24,11530,10700,0416,0173,704,4074000,09,374.0,33,140,02,07,03,2020,01,01,5499973.3
4,139.0,2020,04,9,11290,13800,0065,0026,913,4366000,08,139.0,14,230,02,04,01,2020,01,01,9971223.0
1,96.0,2020,06,10,11440,10800,0073,0048,000,5979000,08,96.0,22,160,03,04,10,2020,01,01,15625000.0
2,269.0,2019,09,4,11305,10300,0486,0722,610,1706000,08,269.0,13,150,02,07,07,2020,01,01,2225018.6
1,46.0,2020,02,1,11290,13800,0219,0360,913,2735000,08,46.0,14,150,02,07,08,2020,01,01,2739130.4
4,130.4,2020,05,21,11680,10500,0114,0005,000,24280000,08,130.4,22,230,02,03,01,2020,01,01,35276073.6
1,441.0,2020,07,20,11305,10400,0124,0046,645,2033000,08,638.0,13,120,02,07,08,2020,01,01,2852607.7
1,70.0,2016,07,21,11530,10200,0844,0003,203,2954000,08,70.0,33,110,03,04,10,2020,01,01,3857142.9
1,536.0,2018,01,11,11650,10900,0273,0000,000,415000,02,536.0,44,510,02,07,10,2020,01,01,853787.3
0,104.0,2018,12,31,11500,10900,0036,0002,903,370200,02,104.0,43,530,03,07,12,2020,01,01,453750.0
1,43.0,2016,06,17,11290,10100,0333,0008,901,2015000,08,43.0,11,150,02,05,08,2018,01,01,4325581.4
0,102.0,2018,06,9,11710,11400,0193,0003,000,1155000,05,102.0,14,910,00,00,00,2020,01,01,1882352.9
2,47.4,2018,01,12,11410,11000,0118,0004,001,4428000,08,47.4,14,140,03,04,07,2020,01,01,4716666.7
4,232.1,2016,10,31,11560,10300,0332,0003,535,11625000,08,232.1,22,210,02,07,01,2020,01,01,12666953.9
1,50.6,2018,07,20,11110,15900,0066,0058,910,4650000,08,50.6,22,230,02,02,08,2020,01,01,12202766.8
1,171.1,2016,08,16,11740,10900,0047,0004,109,4037000,08,171.1,14,330,02,04,06,2020,01,01,4734073.6
1,231.0,2020,12,8,11650,11000,0091,0002,000,390000,01,231.0,44,510,03,07,10,2020,01,01,389610.4
1,56.0,2016,12,30,11380,10300,0382,0050,000,2790000,08,56.0,13,110,02,04,08,2020,01,01,3014285.7
2,51.9,2019,08,8,11410,11200,0101,0039,000,10200000,08,51.9,22,230,02,03,06,2020,01,01,7514450.9
1,36.0,2020,05,26,11440,10100,0087,0027,000,2310000,08,36.0,13,130,04,04,11,2020,01,01,5253888.9
4,260.9,2019,12,12,11680,10100,0766,0026,000,14500000,08,260.9,15,230,02,01,02,2020,01,01,26638558.8
1,344.0,2018,04,25,11500,11200,0454,0000,112,196600,01,344.0,44,510,02,04,08,2020,01,01,175290.7
0,34.4,2017,06,30,11260,10200,0105,0051,010,1085000,14,34.4,16,910,00,00,00,2017,01,01,4697965.1
0,56.0,2020,11,18,11410,11800,0011,0181,000,1898000,08,56.0,14,150,04,07,12,2020,01,01,2870714.3
0,42.8,2019,03,15,11140,15700,0250,0003,007,23400000,08,42.8,22,210,02,04,05,2020,01,01,11080373.8
3,230.0,2018,07,26,11305,10100,0245,0038,535,3286000,05,230.0,14,130,02,04,05,2020,01,01,3265217.4
1,379.8,2018,01,3,11110,10100,0052,0127,901,3941000,08,379.8,13,110,03,04,08,2020,01,01,5142180.1
1,226.3,2020,01,16,11650,10800,1561,0010,000,6800000,08,226.3,14,150,02,03,08,2020,01,01,13477684.5
1,65.0,2016,10,20,11380,10700,0220,0137,110,4290000,01,65.0,15,140,02,04,02,2020,01,01,2641230.8
4,99.0,2020,10,26,11260,10100,1086,0075,007,3950000,05,99.0,15,230,02,07,01,2020,01,01,7103232.3
3,48.6,2016,01,11,11440,12300,0458,0001,000,5610000,08,48.6,14,140,02,04,05,2020,01,01,6519958.8
1,62.1,2019,04,12,11140,10500,0168,0008,003,19950000,08,62.1,21,230,02,04,06,2020,01,01,42200000.0
0,42.6,2016,08,16,11290,10900,0031,0000,903,3200000,08,42.6,14,150,02,01,12,2020,01,01,5138497.7
1,85.0,2018,11,9,11590,10700,0708,0677,214,3450000,08,85.0,14,110,02,04,10,2020,01,01,5155058.8
4,202.0,2018,08,20,11380,10600,0002,0032,108,7896000,08,202.0,22,220,02,07,02,2020,01,01,8712871.3
4,636.0,2019,10,15,11530,10600,0076,0015,601,5233000,09,636.0,33,220,02,05,02,2020,01,01,8492138.4
1,50.0,2019,12,6,11200,11000,0502,0001,000,4836000,08,50.0,14,160,03,04,09,2020,01,01,5060000.0
4,66.0,2016,05,27,11440,11500,0283,0010,000,1749000,08,66.0,14,910,02,07,01,2020,01,01,3867121.2
3,587.0,2016,09,7,11680,11300,0099,0010,000,1458000,28,587.0,43,510,02,07,04,2020,01,01,1788756.4
1,60.8,2020,05,12,11110,11100,0047,0369,902,3260000,08,60.8,13,110,04,05,10,2020,01,01,4144736.8
1,125.0,2019,12,19,11410,11100,0044,0712,000,3400000,08,125.0,14,150,03,02,02,2020,01,01,4500000.0
0,95.0,2020,12,14,11380,11400,0335,0017,119,206400,01,95.0,44,510,03,07,12,2020,01,01,495263.2
1,111.5,2018,08,25,11620,10100,1529,0075,595,3380000,08,111.5,14,160,03,07,08,2020,01,01,5381165.9
1,331.0,2016,06,24,11560,10800,0094,0085,535,3714000,08,331.0,15,210,02,03,08,2020,01,01,5951661.6
1,171.0,2019,04,8,11590,10700,0160,0008,215,4010000,08,171.0,14,150,02,04,08,2020,01,01,5156725.1
2,97.0,2020,10,20,11290,13800,0307,0088,913,2914000,08,97.0,14,150,02,02,07,2020,01,01,4130000.0
3,271.8,2019,07,23,11140,11000,0035,0012,003,19890000,08,271.8,22,210,02,04,05,2020,01,01,32601177.3
0,271.0,2017,05,11,11740,10700,0274,0018,107,532300,02,271.0,44,510,02,04,12,2020,01,01,2029520.3
1,243.3,2016,08,23,11680,10500,0116,0004,000,8600000,08,243.3,15,330,02,03,08,2020,01,01,13568351.8
0,76.0,2019,07,11,11410,11700,0519,0126,000,943800,01,76.0,14,910,00,00,00,2020,01,01,2812894.7
1,42.0,2016,11,1,11260,10100,1084,0002,007,1998000,08,42.0,14,110,02,01,00,2017,01,01,3245952.4
1,112.0,2016,12,28,11305,10100,0038,0012,545,5491000,08,112.0,22,230,02,01,10,2020,01,01,10267857.1
4,657.4,2020,09,3,11530,10200,0112,0040,205,4425000,08,657.4,14,240,02,03,03,2020,01,01,6845147.6
1,49.0,2016,02,26,11590,10900,0492,0312,219,2706000,08,49.0,15,130,03,07,08,2020,01,01,2383673.5
1,92.6,2018,03,28,11140,15600,0018,0001,007,23400000,08,92.6,22,210,02,04,05,2020,01,01,16476457.9
1,86.0,2016,01,26,11320,10500,0533,0022,001,1480000,28,86.0,13,160,02,04,00,2017,01,01,2277441.9
0,37.0,2019,08,19,11560,13200,0201,0069,630,3440000,08,37.0,14,150,03,07,05,2020,01,01,9356756.8
1,180.9,2018,01,8,11545,10200,1046,0001,530,2650000,08,180.9,14,150,03,03,08,2020,01,01,4809286.9
1,665.0,2018,06,12,11500,10700,0265,0008,107,1579000,01,665.0,43,240,02,04,08,2020,01,01,2748195.5
1,225.7,2020,11,6,11470,10200,0804,0032,604,3487000,08,225.7,14,150,03,02,09,2020,01,01,7678334.1
0,40.0,2016,12,23,11500,10300,0059,0001,306,109100,05,40.0,13,720,04,04,12,2020,01,01,351000.0
4,85.0,2019,09,30,11530,10600,0277,0077,601,5439000,08,85.0,33,210,02,04,01,2020,01,01,10139411.8
1,248.0,2016,01,5,11320,10800,0068,0055,001,46100,05,248.0,44,720,03,04,10,2020,01,01,274193.5
1,263.7,2019,04,15,11440,11000,0057,0068,000,16910000,08,263.7,16,220,02,04,03,2020,01,01,25840311.0
0,112.0,2018,05,1,11290,13800,0055,0013,913,917400,28,112.0,14,910,00,00,00,2020,01,01,2589285.7
4,204.8,2016,06,24,11560,11200,0030,0010,550,7905000,08,204.8,33,210,02,07,01,2020,01,01,4101562.5
3,379.2,2019,07,23,11140,11000,0035,0011,003,18090000,08,379.2,22,240,02,04,04,2020,01,01,40071202.5
1,109.0,2018,11,30,11230,10900,0043,0120,002,2106000,08,109.0,13,150,03,03,10,2020,01,01,1376146.8
2,81.6,2018,03,21,11470,10100,1286,0005,503,3234000,08,81.6,15,320,02,05,06,2020,01,01,3749632.4
1,61.0,2016,04,19,11260,10200,0256,0030,009,2147000,08,61.0,14,130,02,04,00,2017,01,01,4081967.2
1,69.0,2020,10,29,11290,12500,0086,0122,906,4082000,08,69.0,15,230,02,01,10,2020,01,01,9018985.5
