road_type,lot_ar,contract_yr,contract_mo,contract_day,latitude,longitude,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
0,97.0,2018,10,1,37.48704448404555,126.97489467112487,11590,10700,0164,0082,215,2013000,08,97.0,14,910,00,00,00,2020,01,01,2783505.2
1,815.0,2018,11,22,37.53606586415908,126.99691197727849,11170,13100,0737,0021,518,10470000,08,815.0,11,160,03,04,09,2020,01,01,13496932.5
1,78.0,2019,01,2,37.46134868085062,126.93028551518562,11620,10200,0319,0007,745,2737000,08,78.0,43,160,03,07,08,2020,01,01,3589743.6
1,234.0,2020,07,8,37.482810204657795,126.8879423281734,11530,10300,0098,0005,103,2741000,08,234.0,14,110,02,08,08,2020,01,01,4615384.6
1,132.4,2018,08,31,37.571156209472576,126.98571321222458,11110,13600,0231,0002,910,7128000,08,132.4,22,910,00,00,00,2020,01,01,29009516.6
0,185.0,2018,02,5,37.45784570757295,127.06281739439777,11650,10900,0224,0000,000,470400,01,185.0,44,510,02,07,12,2020,01,01,594594.6
1,238.0,2020,03,7,37.59316825301361,126.96139444024641,11110,18400,0297,0008,905,1300000,08,258.0,11,150,04,08,08,2020,01,01,3571428.6
1,103.8,2016,08,6,37.594961024534356,127.0987080266351,11260,10500,0460,0002,017,2876000,08,103.8,15,160,02,03,08,2020,01,01,2571290.9
0,33.0,2016,02,23,37.50290902774967,126.9396412923962,11590,10200,0182,0009,204,1821000,08,33.0,15,910,00,00,00,2020,01,01,3030303.0
1,196.8,2020,04,26,37.584472712960235,126.91517732574114,11410,11900,0455,0004,000,2187000,08,196.8,14,110,03,04,10,2020,01,01,4522357.7
2,43.0,2020,10,6,37.60559710650244,127.03036827512771,11290,13600,0088,0829,911,4680000,08,43.0,22,150,02,04,07,2020,01,01,6046511.6
0,103.0,2018,11,14,37.47655501732427,127.06414413753991,11680,10300,0603,0000,000,2070000,01,103.0,43,510,02,04,12,2020,01,01,4660194.2
1,68.0,2019,10,24,37.481173925833176,127.03695198729085,11650,10200,0034,0000,000,939200,01,68.0,13,510,02,07,10,2020,01,01,14823529.4
1,274.0,2020,08,6,37.58274137899499,127.05460066254318,11230,10400,0143,0001,003,2891000,08,274.0,14,150,02,04,08,2020,01,01,5444927.0
1,89.0,2018,01,23,37.495254806415936,126.84128072839816,11530,10800,0314,0022,000,3384000,08,89.0,22,150,02,07,08,2020,01,01,4494382.0
3,41.0,2018,05,22,37.533034982534645,126.99456127123705,11170,13000,0141,0011,515,13200000,08,41.0,14,210,02,04,04,2020,01,01,25609756.1
1,122.3,2018,02,23,37.55995446945981,126.96362701346581,11410,10200,0334,0000,000,5480000,08,122.3,15,240,02,04,08,2020,01,01,9681112.0
2,63.0,2016,01,22,37.526623837715924,127.00362000751807,11170,13600,0037,0001,520,3102000,08,63.0,15,910,03,07,07,2020,01,01,2698412.7
2,49.0,2018,03,5,37.6772491523739,127.04380865525613,11320,10800,0596,0005,001,3653000,08,49.0,16,320,02,01,06,2020,01,01,4081632.7
2,231.6,2020,11,12,37.491587493875585,127.03532994855925,11680,10100,0835,0011,000,5491000,08,231.6,15,160,02,08,06,2020,01,01,10464335.1
0,195.0,2019,11,14,37.50606080597801,126.82768846221283,11530,10900,0014,0002,109,339500,01,195.0,44,510,02,07,12,2020,01,01,523487.2
0,55.0,2017,07,7,37.58216588060504,126.9338630431515,11410,11800,0277,0214,000,818400,05,55.0,14,910,00,00,00,2020,01,01,909090.9
4,198.0,2019,12,27,37.56745802109153,126.84779270898171,11500,10400,0037,0004,401,4805000,09,198.0,33,410,02,04,02,2020,01,01,10394596.0
1,49.6,2018,12,17,37.539849298719055,126.9482238560199,11440,10400,0316,0000,000,4459000,08,49.6,14,110,03,04,10,2020,01,01,5846774.2
1,152.0,2016,06,2,37.53529192439461,127.14936079049608,11740,10600,0582,0001,106,582600,05,152.0,44,510,02,07,08,2020,01,01,2302631.6
1,60.3,2019,11,7,37.605972746917196,127.02576970658086,11290,13400,1064,0055,909,2961000,08,60.3,16,110,02,08,10,2020,01,01,3399668.3
1,46.9,2019,11,20,37.54786698728686,126.98203885061773,11170,10100,0404,0051,501,3705000,08,46.9,14,110,03,04,10,2020,01,01,3667377.4
4,77.4,2019,02,28,37.56309431361154,127.03310271541788,11200,10400,0256,0001,000,6201000,08,77.4,22,150,02,08,01,2020,01,01,21820155.0
1,190.6,2019,04,2,37.513427407480734,127.03459803647777,11680,10800,0211,0009,000,7030000,08,190.6,15,330,02,03,08,2020,01,01,23405036.7
1,294.1,2020,01,28,37.62439455494618,127.0902201054968,11350,10300,0120,0020,000,2849000,08,294.1,14,150,02,03,09,2020,01,01,2342740.6
0,43.0,2017,10,12,37.46776999986983,126.93046929202498,11620,10200,0359,0012,745,1069000,01,43.0,14,910,00,00,00,2020,01,01,1162790.7
1,40.0,2018,02,28,37.54634174355797,126.81923076165093,11500,10700,0270,0007,107,554400,01,40.0,43,910,03,04,08,2020,01,01,2112500.0
1,84.3,2016,08,4,37.51297570454286,126.92195548830281,11560,13200,0469,0017,630,3726000,08,84.3,14,330,02,03,06,2020,01,01,4151838.7
3,323.0,2016,01,22,37.58397442312581,126.94262536549206,11410,11100,0322,0118,002,3428000,08,323.0,14,130,03,05,04,2020,01,01,4396284.8
0,544.0,2017,06,22,37.59526589269853,126.98697129835928,11290,10100,0044,0001,901,343300,05,544.0,11,730,03,07,12,2020,01,01,173713.2
3,315.0,2019,07,24,37.51590599287957,127.03315855665308,11680,10800,0085,0012,000,10240000,08,315.0,13,210,02,03,04,2020,01,01,19904761.9
1,261.0,2020,09,15,37.48727595201401,126.83210159626246,11530,10800,0282,0002,800,1995000,08,261.0,14,110,02,07,10,2020,01,01,4537509.6
4,238.3,2020,01,13,37.53450511145411,126.99652178719043,11170,13000,0126,0002,515,28330000,08,238.3,22,210,02,04,01,2020,01,01,63424255.1
1,89.0,2019,11,21,37.507255010415506,126.88464143687537,11530,10100,0433,0017,101,3848000,08,89.0,16,110,02,04,10,2020,01,01,6494382.0
0,256.0,2016,01,7,37.53030780244568,127.14376625247245,11740,10600,0086,0001,106,3822000,08,256.0,14,130,02,04,04,2020,01,01,3789062.5
4,330.0,2020,08,25,37.64996753318416,126.93621139909435,11380,11400,0002,0009,000,3417000,08,330.0,14,230,02,05,03,2020,01,01,5757575.8
1,416.9,2019,04,1,37.60914126012272,126.91979830628304,11380,10800,0002,0041,113,5730000,08,416.9,15,210,02,04,03,2020,01,01,5181098.6
1,339.6,2018,05,23,37.4864384313803,127.01180835094915,11650,10800,1592,0012,000,11800000,08,339.6,22,230,02,01,09,2020,01,01,20267491.2
1,301.2,2018,03,15,37.52356148537552,126.8969413855141,11560,11100,0311,0000,550,4550000,08,301.2,33,330,02,01,08,2020,01,01,9385790.2
1,269.2,2016,10,20,37.5182387572548,127.03698201054256,11680,10800,0107,0050,000,7428000,08,269.2,14,240,02,07,08,2020,01,01,9877414.6
3,350.5,2016,02,2,37.476647845420175,127.04750472588944,11680,10300,1230,0012,000,6785000,08,350.5,14,210,02,02,04,2020,01,01,5420827.4
1,930.0,2019,07,15,37.43230396529097,127.06710685003847,11650,11100,0052,0003,000,175600,01,930.0,44,510,03,07,08,2020,01,01,1053763.4
0,867.0,2017,09,15,37.60875722271014,127.1120857967444,11260,10500,0034,0006,016,1407000,08,354.0,44,160,02,08,08,2020,01,01,865051.9
1,228.3,2020,02,14,37.532410057744734,126.972006032747,11170,12500,0033,0000,511,10380000,08,228.3,14,330,02,04,08,2020,01,01,28033289.5
4,260.7,2020,01,20,37.602004855864706,126.92268936585415,11380,10200,0160,0037,101,5200000,08,260.7,15,230,02,01,03,2020,01,01,8592251.6
1,145.0,2020,02,19,37.48829913617239,126.85127771941562,11530,10700,0272,0002,703,1948000,08,145.0,13,110,03,07,08,2020,01,01,3629793.1
1,89.0,2019,10,14,37.54556359669604,126.92079853601341,11440,11800,0028,0014,000,4851000,08,89.0,14,160,03,04,08,2020,01,01,11235955.1
1,222.0,2019,02,2,37.573474138901716,126.78236232895958,11500,11100,0143,0002,111,156400,02,222.0,44,610,02,04,08,2020,01,01,181081.1
1,37.0,2018,02,11,37.50218873973424,126.9137881812184,11560,13200,2274,0000,680,3920000,08,37.0,14,150,03,04,05,2020,01,01,12524054.1
1,123.0,2016,08,25,37.54080098715214,127.12004473441878,11740,10900,0462,0020,109,3621000,08,123.0,15,110,02,04,10,2020,01,01,3008130.1
4,166.0,2020,10,13,37.553246163486946,126.86064191651381,11500,10200,0650,0003,201,5133000,08,166.0,15,230,01,03,03,2020,01,01,8975903.6
4,125.4,2019,01,30,37.493484894812376,127.0406329023433,11680,10100,0788,0000,000,15520000,08,125.4,15,230,02,03,02,2020,01,01,19650079.7
0,99.0,2016,09,28,37.508010893539335,126.91709085225376,11560,13200,0140,0019,630,3440000,08,99.0,14,150,03,07,05,2020,01,01,1572424.2
1,45.0,2018,12,28,37.64642555881848,127.00545396819771,11305,10300,0643,0023,645,1630000,08,45.0,13,110,02,07,08,2020,01,01,2865111.1
3,55.3,2019,05,16,37.53232420591274,127.08480436788412,11215,10500,0658,0142,001,6100000,08,55.3,15,230,02,04,04,2020,01,01,10126582.3
1,132.2,2018,05,10,37.557263025657754,126.98035102376119,11140,12100,0100,0025,002,3635000,11,132.2,14,150,03,02,08,2020,01,01,6807866.9
1,110.7,2016,09,2,37.545396325430545,126.87147459021098,11470,10200,0530,0030,602,4171000,08,110.7,14,110,02,02,09,2020,01,01,6205962.1
1,67.0,2020,10,19,37.59159849590127,127.06070492244281,11230,10900,0194,0098,001,3035000,08,67.0,15,150,02,04,08,2020,01,01,3220000.0
1,537.0,2016,03,16,37.61007011967237,126.95712758515474,11110,18200,0136,0018,906,2522000,08,537.0,11,160,03,04,08,2020,01,01,2715083.8
1,91.0,2016,11,24,37.51116851684741,126.91841569583264,11560,13200,0119,0041,630,2970000,08,91.0,14,110,02,04,08,2020,01,01,4395604.4
1,290.0,2020,09,3,37.6059920113371,126.95864581629606,11110,18200,0033,0001,906,2460000,08,290.0,13,150,03,04,08,2020,01,01,4327586.2
2,43.0,2020,10,22,37.59225125076595,127.0630561026306,11230,10900,0173,0013,001,2992000,08,43.0,14,150,02,02,06,2020,01,01,4304418.6
3,87.0,2018,03,6,37.61919211526333,127.03296386869987,11305,10100,0003,0880,545,2670000,05,87.0,14,140,03,04,05,2020,01,01,2773563.2
1,299.0,2020,01,10,37.50587605343304,126.95546720226011,11590,10500,0211,0003,209,3576000,08,299.0,14,110,02,07,08,2020,01,01,7709030.1
4,94.0,2019,12,27,37.56943528220811,126.84301216056215,11500,10400,0422,0053,401,4805000,08,94.0,33,410,02,04,02,2020,01,01,10394574.5
3,54.1,2016,08,31,37.559941126602595,126.98346297946905,11140,12200,0010,0003,003,18410000,08,54.1,22,220,02,04,04,2020,01,01,46668207.0
1,466.0,2019,09,6,37.61022333879096,126.95691955077214,11110,18200,0136,0008,906,2600000,01,466.0,11,150,03,04,08,2020,01,01,3154506.4
3,165.0,2020,01,17,37.53177829965283,127.00773280315639,11170,13100,0097,0004,517,3303000,08,165.0,16,910,02,04,05,2020,01,01,37072727.3
1,141.0,2019,07,5,37.544381868450735,127.01635956380797,11200,11300,0331,0000,000,3148000,28,141.0,14,150,02,07,10,2020,01,01,12099432.6
1,84.0,2016,11,21,37.49740885957243,126.83540316754271,11530,10800,0001,0073,800,1929000,08,84.0,14,110,03,04,08,2020,01,01,2083333.3
0,367.0,2017,10,11,37.593508296756795,126.96000977909596,11110,18400,0369,0034,905,69200,05,367.0,44,720,04,04,12,2020,01,01,95013.6
2,46.4,2019,11,7,37.60617114824682,127.02572350399598,11290,13400,1064,0039,909,4222000,08,46.4,16,110,02,02,06,2020,01,01,4741379.3
1,61.5,2019,02,21,37.551148470767835,126.95485835612932,11440,10100,0617,0013,000,7200000,08,61.5,16,330,02,04,08,2020,01,01,15933495.9
1,50.0,2019,12,27,37.614190374066425,126.95995572586045,11110,18200,0169,0003,906,2333000,01,50.0,11,320,03,07,08,2020,01,01,1780000.0
4,269.7,2018,01,5,37.4803797476658,127.04117428860468,11650,10200,0005,0005,000,11140000,08,269.7,15,210,02,03,01,2020,01,01,17426770.5
2,73.4,2016,06,11,37.52612183893414,126.9682616724742,11170,12800,0063,0327,512,22100000,08,73.4,22,240,02,04,02,2020,01,01,14879972.8
1,75.0,2020,05,19,37.52456778667855,126.95960310383214,11170,12800,0040,0089,512,5710000,08,75.0,14,110,02,02,10,2020,01,01,14933333.3
2,128.9,2018,10,18,37.522745966926394,126.9031003311412,11560,10700,0027,0012,535,5189000,08,128.9,33,210,02,02,07,2020,01,01,9669899.1
1,45.0,2020,09,11,37.511060294659465,126.95056496411603,11590,10400,0455,0187,201,3042000,08,45.0,15,150,03,04,10,2020,01,01,9111111.1
2,102.6,2019,11,7,37.60597261623092,127.0256820559764,11290,13400,1064,0061,909,4060000,08,102.6,16,110,02,04,06,2020,01,01,5360623.8
0,188.0,2017,02,15,37.597661913350144,127.01619565342122,11290,10300,0413,0117,902,2241000,08,188.0,13,150,03,01,12,2020,01,01,1815000.0
0,188.0,2020,10,15,37.47780609057069,126.99135467846976,11650,10100,0541,0050,000,4947000,08,188.0,14,150,03,04,12,2020,01,01,8090000.0
3,165.0,2019,08,23,37.53177829965283,127.00773280315639,11170,13100,0097,0004,517,3303000,08,165.0,16,910,02,04,05,2020,01,01,37072727.3
2,349.3,2018,11,10,37.540252503883025,126.86573700626184,11470,10200,0718,0001,603,3788000,08,349.3,14,330,02,03,07,2020,01,01,7672487.8
0,56.0,2018,06,5,37.48837903882875,126.91126477862905,11590,10900,0618,0066,219,996600,05,56.0,16,910,00,00,00,2020,01,01,1179464.3
1,412.0,2019,11,22,37.609148459206196,126.9713762191464,11110,18300,0515,0025,906,2732000,08,412.0,11,120,04,04,08,2020,01,01,5189320.4
3,967.0,2018,01,15,37.43213549192949,127.06923683267809,11650,11100,0064,0005,000,573800,02,967.0,44,510,02,03,04,2020,01,01,827300.9
1,92.0,2020,12,30,37.45709270103248,126.89832241294694,11545,10300,0108,0050,560,2909000,08,92.0,16,110,03,07,08,2020,01,01,5185000.0
1,46.0,2019,04,20,37.54819436647507,126.93569898531248,11440,11100,0091,0167,000,1544000,08,46.0,14,910,03,03,08,2020,01,01,2391304.3
0,411.0,2017,04,18,37.60524794486104,127.09414858465045,11260,10600,0536,0009,020,1056000,01,411.0,14,910,00,00,00,2020,01,01,613138.7
2,265.0,2018,12,19,37.483768766744575,126.8835023775653,11545,10100,0034,0006,510,3280000,08,265.0,14,310,02,07,06,2020,01,01,4830188.7
1,220.7,2020,03,6,37.56925131940373,126.99112557717964,11110,15500,0106,0000,910,13180000,08,220.7,22,210,02,04,09,2020,01,01,25736293.6
4,536.9,2016,06,10,37.475717930387184,126.98754572776299,11650,10100,0481,0008,000,9856000,08,536.9,15,240,02,03,02,2020,01,01,10803892.7
0,49.9,2019,06,14,37.51802414212653,126.90093315111463,11560,12100,0016,0031,605,1293000,08,49.9,16,910,00,00,00,2020,01,01,3628857.7
1,69.4,2019,11,25,37.57646035036271,126.9990437208595,11110,16600,0298,0010,912,2990000,08,69.4,14,110,02,07,10,2020,01,01,6659942.4
1,968.0,2018,12,12,37.43435797028469,127.06961305846305,11650,11100,0035,0000,000,380800,01,968.0,44,510,02,07,08,2020,01,01,661157.0
1,103.0,2016,04,18,37.61315720988154,127.10748992473941,11260,10600,0123,0052,019,1339000,02,103.0,44,110,02,04,10,2020,01,01,1893203.9
1,48.0,2018,07,11,37.569510119944,126.91637295521652,11410,12000,0102,0061,001,7870000,08,48.0,22,210,02,04,05,2020,01,01,7725000.0
0,48.0,2019,09,25,37.578235614277084,127.01123911853632,11110,17400,0023,0877,915,2497000,08,48.0,14,160,05,07,08,2020,01,01,4444375.0
4,264.0,2020,12,16,37.52150762727576,126.99738317066098,11170,13200,0090,0011,519,8225000,01,264.0,15,240,02,07,03,2020,01,01,9651515.2
2,320.7,2018,06,8,37.49252228607455,126.89890498853566,11560,13300,0704,0014,710,3660000,11,320.7,14,160,02,03,06,2020,01,01,6929996.9
1,47.3,2020,12,9,37.577039240814344,126.9834379935338,11110,14100,0175,0042,904,4656000,08,47.3,13,160,02,03,10,2020,01,01,6560042.3
4,152.3,2018,12,3,37.55045137366299,126.95476620457043,11440,10100,0618,0006,000,10970000,08,152.3,14,210,02,08,01,2020,01,01,11047866.1
1,91.3,2020,07,9,37.561741956165676,126.9897319512967,11140,12500,0053,0013,003,10180000,08,91.3,22,230,02,04,08,2020,01,01,33483680.2
4,162.0,2020,04,23,37.48318680052835,126.92340419430516,11620,10200,1578,0001,655,4932000,08,162.0,15,240,01,04,03,2020,01,01,8095987.7
0,92.0,2020,10,12,37.59234278691772,126.99015923972289,11290,10100,0226,0191,901,799000,05,92.0,11,150,03,04,12,2020,01,01,2017391.3
1,60.0,2016,04,21,37.65926962067673,127.01278684608168,11305,10400,0030,0005,645,1908000,08,60.0,14,110,02,07,10,2020,01,01,2076666.7
4,577.7,2016,12,29,37.66263036128312,127.04058364765818,11320,10600,0676,0021,001,4378000,08,577.7,15,220,02,07,02,2020,01,01,4206335.5
2,145.0,2020,12,8,37.490018438639666,126.88860578693236,11530,10200,0289,0007,204,6056000,08,145.0,14,240,02,07,06,2020,01,01,14662069.0
1,39.0,2019,03,11,37.493737163408746,126.93677194612084,11590,10200,0283,0205,205,2231000,08,39.0,13,130,04,04,10,2020,01,01,4000000.0
1,43.0,2020,01,6,37.5946591995518,127.06759707939898,11230,11000,0072,0029,001,1079000,08,43.0,14,910,02,03,08,2020,01,01,3488372.1
1,58.2,2019,11,21,37.58547414184497,127.0239714996234,11290,12300,0137,0017,906,2760000,08,58.2,14,110,03,04,10,2020,01,01,4295532.6
1,38.0,2019,12,22,37.60976411653478,127.02911183552452,11290,13400,0021,0162,909,3382000,08,38.0,22,110,02,04,08,2020,01,01,3894736.8
3,130.0,2020,10,21,37.50860217038959,126.94718593306804,11590,10100,0215,0114,201,5207000,08,130.0,14,330,03,07,05,2020,01,01,9375000.0
3,262.4,2018,06,28,37.530294883128676,126.84007872551918,11500,10300,0425,0024,301,4166000,08,262.4,15,230,02,02,04,2020,01,01,4535061.0
4,86.2,2019,04,15,37.554170302845,126.93442224008818,11440,11000,0049,0066,000,16910000,08,86.2,16,220,02,04,03,2020,01,01,25840255.2
0,545.5,2020,04,2,37.60373415096226,126.90825267475778,11380,10800,0230,0005,114,1983000,05,545.5,14,150,03,07,12,2020,01,01,2373400.5
0,159.0,2018,02,22,37.450136436362904,127.04375927669491,11650,10400,0147,0000,000,228600,01,159.0,44,510,04,07,12,2020,01,01,314465.4
2,82.0,2018,04,23,37.565993361031914,126.90416766823424,11440,12500,0004,0029,000,1592000,05,82.0,24,930,02,07,07,2020,01,01,9365853.7
1,301.0,2018,02,13,37.62449603143982,127.08960172815581,11350,10300,0107,0136,000,2740000,08,301.0,14,130,02,03,08,2020,01,01,4019933.6
1,60.0,2020,03,2,37.67686477508928,127.05639836595245,11350,10500,1117,0010,011,2430000,08,60.0,16,150,02,04,08,2020,01,01,6000000.0
4,350.0,2019,06,24,37.47158260650473,126.98381456607194,11650,10100,2679,0000,000,2992000,28,350.0,43,240,02,08,01,2020,01,01,4502000.0
1,671.0,2016,10,25,37.59655753770223,126.96211173003276,11110,18400,0191,0001,905,360000,01,671.0,44,510,04,07,08,2020,01,01,894187.8
0,122.0,2019,11,8,37.507785940914815,126.84673101111915,11530,10600,0012,0008,602,442800,05,122.0,43,750,02,05,12,2020,01,01,327868.9
0,170.0,2017,07,20,37.561362652940694,126.8156893903544,11500,10800,0011,0054,108,4527000,01,170.0,15,210,02,07,01,2020,01,01,4844411.8
0,86.6,2018,05,18,37.56285909892076,127.00305984369075,11140,14700,0112,0005,006,9449000,08,86.6,22,220,02,04,01,2020,01,01,13856812.9
1,265.0,2020,01,30,37.58427767755218,126.79768766969066,11500,11000,0346,0005,110,306900,28,265.0,44,530,01,05,10,2020,01,01,907509.4
1,675.0,2020,05,21,37.66522971120688,127.02763314140697,11320,10600,0058,0010,003,277700,05,675.0,13,730,03,07,10,2020,01,01,803333.3
1,137.9,2018,12,18,37.637322534300196,127.0237848463447,11305,10300,0230,0023,630,3590000,08,137.9,22,320,02,03,10,2020,01,01,2904133.4
2,265.0,2018,02,10,37.617249809775046,127.05840737632809,11350,10200,0477,0004,001,2688000,08,276.0,14,150,02,04,06,2020,01,01,2792452.8
1,102.2,2019,11,7,37.60528187198865,127.02553457711252,11290,13400,1070,0009,909,3578000,08,102.2,16,110,02,02,10,2020,01,01,4011741.7
4,49.0,2019,10,21,37.484626748318995,126.9355588809632,11620,10200,0852,0008,645,7020000,08,49.0,15,230,02,04,03,2020,01,01,12770000.0
2,175.8,2018,06,12,37.50395596769315,127.04097040095333,11680,10100,0674,0020,000,15070000,08,175.8,14,220,02,04,07,2020,01,01,22042093.3
0,99.0,2019,04,23,37.47036382849993,126.93050263197937,11620,10200,0364,0008,745,940500,02,99.0,14,910,00,00,00,2020,01,01,2828282.8
0,43.0,2018,01,29,37.55258448414026,126.94893201893058,11440,10900,0024,0144,000,4140000,27,43.0,14,150,03,07,03,2020,01,01,3340000.0
4,441.3,2019,06,26,37.6721650132054,127.04368189528036,11320,10800,0617,0021,001,4796000,08,441.3,14,210,02,03,01,2020,01,01,6571493.3
1,71.0,2020,05,27,37.63680130369307,127.00892546920964,11305,10300,0123,0049,660,190500,05,71.0,13,910,03,07,08,2020,01,01,1478873.2
4,64.1,2019,08,1,37.5248221790854,126.9663276570069,11170,12800,0065,0478,000,12980000,08,64.1,14,210,02,07,03,2020,01,01,18178315.1
1,515.0,2019,03,26,37.56090786559393,127.13568163852281,11740,10700,0281,0006,107,868000,01,515.0,44,510,02,04,10,2020,01,01,2135922.3
1,75.7,2018,03,14,37.537237688538504,126.97484578988104,11170,12400,0010,0013,510,8458000,08,75.7,16,110,02,04,10,2020,01,01,11889035.7
1,582.0,2019,10,17,37.45713071066167,127.00976423296609,11650,10300,0629,0000,000,669600,01,582.0,44,510,03,07,08,2020,01,01,893470.8
1,50.9,2016,06,11,37.52562355638173,126.9681626904514,11170,12800,0063,0308,512,22100000,08,50.9,22,240,02,04,02,2020,01,01,15717092.3
0,542.0,2019,11,12,37.619100145898685,127.10866207632938,11260,10600,0256,0008,019,465100,01,542.0,44,510,04,04,12,2020,01,01,738007.4
2,160.7,2018,06,12,37.50411149819419,127.04105067197567,11680,10100,0674,0022,000,15070000,08,160.7,14,220,02,04,07,2020,01,01,24113254.5
1,132.0,2020,02,21,37.5501511053283,126.95826636918541,11440,10200,0090,0010,000,2131000,08,132.0,14,910,02,07,08,2020,01,01,6730000.0
4,86.0,2019,12,27,37.568662406615594,126.84610963850251,11500,10400,0068,0002,401,4805000,09,86.0,33,410,02,04,02,2020,01,01,10393488.4
1,306.1,2019,03,13,37.45339816105475,126.90027673825398,11545,10300,0992,0007,560,4426000,08,306.1,22,210,02,05,08,2020,01,01,9163672.0
